persona_id,date,amount,merchant,category,payment_method,bank,tx_type,description,balance_after,transaction_id
P115,2025-01-17 20:25:00,152927,Indomaret,Groceries,Debit,BRI,debit,Transaksi di Indomaret,7178512,TX001045
P017,2025-01-17 20:26:00,281330,Indomaret,Groceries,Cash,,debit,Transaksi di Indomaret,2717245,TX001046
P042,2025-01-17 21:35:00,224049,Century Healthcare,Groceries,Debit,BCA,debit,Transaksi di Century Healthcare,1549898,TX001047
P102,2025-01-17 21:59:00,74528,Sorex Official,Fashion,QRIS,BRI,debit,Transaksi di Sorex Official,12956230,TX001048
P012,2025-01-17 22:30:00,86628,Roti'O,Dining Out,Cash,,debit,Transaksi di Roti'O,1965483,TX001049
P198,2025-01-17 22:30:00,156688,Indomaret,Groceries,QRIS,BRI,debit,Transaksi di Indomaret,24234926,TX001050
P184,2025-01-17 22:31:00,140072,Tiga Pilar,Snacks,Debit,BCA,debit,Transaksi di Tiga Pilar,18550062,TX001051
P141,2025-01-17 22:33:00,213771,Mie Ayam Wonogiri,Dining Out,QRIS,BCA,debit,Transaksi di Mie Ayam Wonogiri,20629219,TX001052
P009,2025-01-17 22:50:00,3176,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,1661639,TX001053
P076,2025-01-18 08:16:00,170227,MAKO Cake & Bakery,Dining Out,Debit,BRI,debit,Transaksi di MAKO Cake & Bakery,4347682,TX001054
P175,2025-01-18 08:51:00,138023,Mayora,Snacks,QRIS,BCA,debit,Transaksi di Mayora,59273840,TX001055
P074,2025-01-18 08:59:00,197384,Gado-Gado Boplo,Dining Out,QRIS,Mandiri,debit,Transaksi di Gado-Gado Boplo,7019667,TX001056
P111,2025-01-18 09:07:00,2893,Alfamart/Indomaret,Beverages,Debit,BRI,debit,Transaksi di Alfamart/Indomaret,22828685,TX001057
P114,2025-01-18 09:18:00,31406,Alfamart/Indomaret,Beverages,Cash,,debit,Transaksi di Alfamart/Indomaret,10188573,TX001058
P066,2025-01-18 09:28:00,10659,Indomaret,Groceries,Debit,BRI,debit,Transaksi di Indomaret,7890404,TX001059
P039,2025-01-18 09:36:00,3062,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,2030822,TX001060
P193,2025-01-18 09:40:00,27225,Nabati,Snacks,Debit,BRI,debit,Transaksi di Nabati,17879957,TX001061
P124,2025-01-18 09:44:00,256406,Riot Games,Entertainment,Transfer,Mandiri,debit,Transaksi di Riot Games,11775705,TX001062
P075,2025-01-18 09:45:00,155088,Martabak Bangka,Dining Out,Debit,BNI,debit,Transaksi di Martabak Bangka,6439950,TX001063
P173,2025-01-18 09:59:00,5329316,Ventela Official,Fashion,Debit,BNI,debit,Transaksi di Ventela Official,15661135,TX001064
P165,2025-01-18 10:01:00,7728,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,24119889,TX001065
P123,2025-01-18 10:02:00,3875727,Beberosie,Fashion,Cash,,debit,Transaksi di Beberosie,8124892,TX001066
P063,2025-01-18 10:07:00,89203,Spotify,Entertainment,Transfer,BCA,debit,Transaksi di Spotify,4265790,TX001067
P078,2025-01-18 10:25:00,383810,Ranch Market,Groceries,Cash,,debit,Transaksi di Ranch Market,9853010,TX001068
P179,2025-01-18 10:31:00,116857,Gramedia,Entertainment,Transfer,Mandiri,debit,Transaksi di Gramedia,56612072,TX001069
P169,2025-01-18 10:32:00,57884,Restaurant/Cafe,Beverages,Debit,BRI,debit,Transaksi di Restaurant/Cafe,1136785,TX001070
P158,2025-01-18 10:44:00,18045,Modern Retail,Baby Care,Debit,BCA,debit,Transaksi di Modern Retail,30883695,TX001071
P083,2025-01-18 11:02:00,194211,Sayurbox,Groceries,QRIS,BNI,debit,Transaksi di Sayurbox,6312255,TX001072
P129,2025-01-18 11:58:00,77740,CGV Cinemas (F&B),Entertainment,Transfer,BRI,debit,Transaksi di CGV Cinemas (F&B),7135276,TX001073
P080,2025-01-18 12:00:00,18504,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,5559036,TX001074
P048,2025-01-18 12:28:00,85223,Warteg Bahari,Dining Out,Debit,BCA,debit,Transaksi di Warteg Bahari,1596380,TX001075
P047,2025-01-18 12:41:00,87724,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,2681228,TX001076
P021,2025-01-18 12:55:00,100472,Fore Coffee,Dining Out,Debit,BCA,debit,Transaksi di Fore Coffee,797385,TX001077
P056,2025-01-18 13:45:00,369358,Dufan Ancol,Entertainment,Transfer,BCA,debit,Transaksi di Dufan Ancol,1297947,TX001078
P074,2025-01-18 13:46:00,140601,Toko Bahan Kue,Groceries,Debit,BCA,debit,Transaksi di Toko Bahan Kue,6879066,TX001079
P168,2025-01-18 14:14:00,32165,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,7852921,TX001080
P185,2025-01-18 14:21:00,686992,Uniqlo Indonesia,Fashion,Cash,,debit,Transaksi di Uniqlo Indonesia,20281993,TX001081
P089,2025-01-18 14:36:00,27726,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,9067070,TX001082
P126,2025-01-18 14:42:00,27406,Modern Retail,Baby Care,Debit,Mandiri,debit,Transaksi di Modern Retail,27596931,TX001083
P182,2025-01-18 14:53:00,83300,Modern Retail,Beverages,Debit,BCA,debit,Transaksi di Modern Retail,20974491,TX001084
P149,2025-01-18 15:14:00,459492,Pasar Tanah Abang,Fashion,Debit,BCA,debit,Transaksi di Pasar Tanah Abang,25763855,TX001085
P074,2025-01-18 15:20:00,62179,Alfamidi,Groceries,Debit,BNI,debit,Transaksi di Alfamidi,6816887,TX001086
P097,2025-01-18 15:30:00,165081,Pasar Tradisional,Groceries,Debit,BCA,debit,Transaksi di Pasar Tradisional,6966477,TX001087
P162,2025-01-18 15:53:00,5482841,Nike Store,Fashion,Debit,BCA,debit,Transaksi di Nike Store,9667807,TX001088
P090,2025-01-18 16:05:00,31622,Point Coffee,Dining Out,Debit,Mandiri,debit,Transaksi di Point Coffee,7003567,TX001089
P143,2025-01-18 16:17:00,197645,Alfamart,Groceries,Debit,BNI,debit,Transaksi di Alfamart,32649684,TX001090
P092,2025-01-18 16:22:00,78623,Gado-Gado Boplo,Dining Out,QRIS,BCA,debit,Transaksi di Gado-Gado Boplo,8026058,TX001091
P082,2025-01-18 16:44:00,235100,Alfamart,Groceries,Cash,,debit,Transaksi di Alfamart,5714755,TX001092
P174,2025-01-18 16:50:00,45714,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,27013030,TX001093
P107,2025-01-18 16:50:00,231970,Cafe Lokal / Coffee Shop,Dining Out,Debit,BCA,debit,Transaksi di Cafe Lokal / Coffee Shop,6766210,TX001094
P009,2025-01-18 17:11:00,45893,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,1615746,TX001095
P096,2025-01-18 17:13:00,42385,Grosir Sembako,Beverages,Cash,,debit,Transaksi di Grosir Sembako,13966225,TX001096
P015,2025-01-18 17:16:00,22250,Grosir Sembako,Beverages,QRIS,Mandiri,debit,Transaksi di Grosir Sembako,1386677,TX001097
P123,2025-01-18 17:27:00,158612,Alfamart,Personal Care,Cash,,debit,Transaksi di Alfamart,7966280,TX001098
P134,2025-01-18 17:56:00,21332,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,18251090,TX001099
P189,2025-01-18 18:00:00,15769,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,26088421,TX001100
P029,2025-01-18 19:02:00,420175,Domino's Pizza,Dining Out,Cash,,debit,Transaksi di Domino's Pizza,1042431,TX001101
P150,2025-01-18 19:24:00,13712,Modern Retail,Beverages,Debit,BCA,debit,Transaksi di Modern Retail,19470782,TX001102
P098,2025-01-18 19:27:00,96623,Premium Supermarket,Beverages,QRIS,BNI,debit,Transaksi di Premium Supermarket,6255557,TX001103
P027,2025-01-18 19:37:00,575697,Nike Store,Fashion,Cash,,debit,Transaksi di Nike Store,1021254,TX001104
P187,2025-01-18 20:06:00,13372,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,25464207,TX001105
P043,2025-01-18 20:28:00,113721,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,3464292,TX001106
P146,2025-01-18 20:28:00,261855,Pecel Lele Lamongan,Dining Out,Cash,,debit,Transaksi di Pecel Lele Lamongan,15487357,TX001107
P003,2025-01-18 20:44:00,207995,Kopi Kenangan,Dining Out,QRIS,BNI,debit,Transaksi di Kopi Kenangan,2135065,TX001108
P044,2025-01-18 21:28:00,335274,Cinepolis,Entertainment,Transfer,BNI,debit,Transaksi di Cinepolis,9244386,TX001109
P040,2025-01-18 22:05:00,70885,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,3318560,TX001110
P187,2025-01-18 22:06:00,11601741,Nike Store,Fashion,Debit,BCA,debit,Transaksi di Nike Store,13862466,TX001111
P093,2025-01-18 22:49:00,62839,Arnotts,Snacks,Cash,,debit,Transaksi di Arnotts,9131370,TX001112
P043,2025-01-18 22:51:00,4428,Indomaret,Groceries,Debit,BCA,debit,Transaksi di Indomaret,3459864,TX001113
P198,2025-01-19 08:12:00,159774,Pizza Hut,Dining Out,Cash,,debit,Transaksi di Pizza Hut,24075152,TX001114
P155,2025-01-19 08:15:00,99104,Century,Personal Care,Debit,Mandiri,debit,Transaksi di Century,15438985,TX001115
P140,2025-01-19 08:18:00,472167,Funworld,Entertainment,Transfer,BNI,debit,Transaksi di Funworld,22305076,TX001116
P014,2025-01-19 08:31:00,98780,Arnotts,Snacks,Cash,,debit,Transaksi di Arnotts,6695446,TX001117
P038,2025-01-19 08:44:00,164093,Indomaret,Groceries,Cash,,debit,Transaksi di Indomaret,6832256,TX001118
P032,2025-01-19 08:55:00,200935,Pasar Tradisional,Groceries,Debit,BNI,debit,Transaksi di Pasar Tradisional,2424511,TX001119
P068,2025-01-19 09:16:00,76292,Indomaret,Groceries,QRIS,Mandiri,debit,Transaksi di Indomaret,6100409,TX001120
P115,2025-01-19 09:36:00,141190,Cinema XXI,Entertainment,Transfer,Mandiri,debit,Transaksi di Cinema XXI,7037322,TX001121
P108,2025-01-19 09:40:00,199728,Garena / Tokopedia,Entertainment,Transfer,BNI,debit,Transaksi di Garena / Tokopedia,18132805,TX001122
P077,2025-01-19 10:05:00,43485,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,16518774,TX001123
P181,2025-01-19 10:28:00,9248,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,41485164,TX001124
P025,2025-01-19 10:28:00,148843,Agen Aqua,Beverages,QRIS,BRI,debit,Transaksi di Agen Aqua,2071277,TX001125
P191,2025-01-19 10:44:00,261698,Inul Vizta (F&B),Entertainment,Transfer,BNI,debit,Transaksi di Inul Vizta (F&B),65265119,TX001126
P091,2025-01-19 10:52:00,107612,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,11897103,TX001127
P105,2025-01-19 10:53:00,14717,Steam / Tokopedia,Entertainment,Transfer,BCA,debit,Transaksi di Steam / Tokopedia,4146381,TX001128
P122,2025-01-19 10:55:00,70318,Modern Retail,Snacks,QRIS,BNI,debit,Transaksi di Modern Retail,21192934,TX001129
P113,2025-01-19 11:26:00,1200,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,4228040,TX001130
P170,2025-01-19 11:36:00,16474,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,27531483,TX001131
P187,2025-01-19 11:40:00,81133,Lawson,Dining Out,Debit,BCA,debit,Transaksi di Lawson,13781333,TX001132
P130,2025-01-19 11:53:00,42640,Sari Murni,Snacks,Debit,BCA,debit,Transaksi di Sari Murni,17064450,TX001133
P146,2025-01-19 11:56:00,55847,Modern Retail,Snacks,Debit,BNI,debit,Transaksi di Modern Retail,15431510,TX001134
P109,2025-01-19 12:14:00,234930,Sayurbox,Groceries,QRIS,BCA,debit,Transaksi di Sayurbox,6783447,TX001135
P182,2025-01-19 12:28:00,124775,Street Vendor (Kaki Lima),Dining Out,QRIS,BCA,debit,Transaksi di Street Vendor (Kaki Lima),20849716,TX001136
P024,2025-01-19 12:36:00,76438,Indomaret,Groceries,Debit,BRI,debit,Transaksi di Indomaret,6328985,TX001137
P160,2025-01-19 12:43:00,47383,Agen Cleo,Beverages,Debit,BCA,debit,Transaksi di Agen Cleo,17126207,TX001138
P172,2025-01-19 12:45:00,49302,Chatime,Dining Out,Cash,,debit,Transaksi di Chatime,30273609,TX001139
P091,2025-01-19 13:01:00,1614757,Exsport Bags,Fashion,Cash,,debit,Transaksi di Exsport Bags,10282346,TX001140
P155,2025-01-19 13:53:00,52441,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,15386544,TX001141
P024,2025-01-19 14:03:00,7315,Indomaret,Groceries,QRIS,BNI,debit,Transaksi di Indomaret,6321670,TX001142
P148,2025-01-19 14:11:00,1302977,H&M Indonesia,Fashion,Debit,BRI,debit,Transaksi di H&M Indonesia,12596478,TX001143
P035,2025-01-19 14:25:00,14783,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,1998266,TX001144
P085,2025-01-19 14:41:00,2690731,Nike Store,Fashion,Debit,BNI,debit,Transaksi di Nike Store,13435207,TX001145
P132,2025-01-19 14:51:00,197002,Nex Parabola,Billing & Utilities,Cash,,debit,Transaksi di Nex Parabola,18008506,TX001146
P100,2025-01-19 15:00:00,1610088,Toko Seragam,Fashion,Cash,,debit,Transaksi di Toko Seragam,9165118,TX001147
P118,2025-01-19 15:33:00,67199,Warung Kelontong,Groceries,Debit,BCA,debit,Transaksi di Warung Kelontong,3572888,TX001148
P130,2025-01-19 15:37:00,447044,McDonald's,Dining Out,Cash,,debit,Transaksi di McDonald's,16617406,TX001149
P106,2025-01-19 15:41:00,23696,Modern Retail,Beverages,Debit,Mandiri,debit,Transaksi di Modern Retail,22669679,TX001150
P183,2025-01-19 16:22:00,149061,Marugame Udon,Dining Out,Debit,BNI,debit,Transaksi di Marugame Udon,26001742,TX001151
P045,2025-01-19 16:45:00,37553,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,1478805,TX001152
P075,2025-01-19 16:53:00,61322,XL Axiata,Billing & Utilities,Cash,,debit,Transaksi di XL Axiata,6378628,TX001153
P013,2025-01-19 16:54:00,1016,Grosir Sembako,Beverages,Debit,Mandiri,debit,Transaksi di Grosir Sembako,3460947,TX001154
P116,2025-01-19 17:07:00,84723,Oishi,Snacks,Cash,,debit,Transaksi di Oishi,8253524,TX001155
P060,2025-01-19 17:21:00,158685,Kopi Kenangan,Dining Out,Cash,,debit,Transaksi di Kopi Kenangan,6838451,TX001156
P146,2025-01-19 17:27:00,111019,Indomaret,Groceries,Debit,BNI,debit,Transaksi di Indomaret,15320491,TX001157
P158,2025-01-19 17:28:00,216417,Toko Buah Segar,Groceries,Debit,BCA,debit,Transaksi di Toko Buah Segar,30667278,TX001158
P195,2025-01-19 17:36:00,2067650,Uniqlo Indonesia,Fashion,Cash,,debit,Transaksi di Uniqlo Indonesia,47688520,TX001159
P107,2025-01-19 18:06:00,359322,Pizza Hut,Dining Out,Cash,,debit,Transaksi di Pizza Hut,6406888,TX001160
P168,2025-01-19 18:39:00,26387,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,7826534,TX001161
P178,2025-01-19 18:52:00,31410,Mie Gacoan,Dining Out,Cash,,debit,Transaksi di Mie Gacoan,19219976,TX001162
P189,2025-01-19 18:58:00,13127,Alfamart,Groceries,Debit,BCA,debit,Transaksi di Alfamart,26075294,TX001163
P012,2025-01-19 19:21:00,41376,Modern Retail,Beverages,QRIS,BCA,debit,Transaksi di Modern Retail,1924107,TX001164
P080,2025-01-19 19:36:00,1469212,PDAM Tirta Benteng,Billing & Utilities,Cash,,debit,Transaksi di PDAM Tirta Benteng,4089824,TX001165
P125,2025-01-19 19:48:00,65575,Warteg Bahari,Dining Out,Cash,,debit,Transaksi di Warteg Bahari,10950507,TX001166
P108,2025-01-19 19:49:00,195384,Mie Gacoan,Dining Out,Debit,BRI,debit,Transaksi di Mie Gacoan,17937421,TX001167
P109,2025-01-19 19:51:00,144764,Premium Store,Baby Care,QRIS,BNI,debit,Transaksi di Premium Store,6638683,TX001168
P041,2025-01-19 19:55:00,55980,Tukang Sayur Keliling,Groceries,Debit,BCA,debit,Transaksi di Tukang Sayur Keliling,2064496,TX001169
P126,2025-01-19 19:56:00,180578,Century,Personal Care,Debit,BCA,debit,Transaksi di Century,27416353,TX001170
P106,2025-01-19 19:57:00,106451,Sate Khas Senayan,Dining Out,QRIS,Mandiri,debit,Transaksi di Sate Khas Senayan,22563228,TX001171
P016,2025-01-19 20:02:00,11362,GarudaFood,Snacks,Cash,,debit,Transaksi di GarudaFood,3138041,TX001172
P168,2025-01-19 20:10:00,206730,Mixue,Dining Out,QRIS,BNI,debit,Transaksi di Mixue,7619804,TX001173
P142,2025-01-19 20:51:00,38522,Lotte Mart,Groceries,QRIS,Mandiri,debit,Transaksi di Lotte Mart,26875028,TX001174
P018,2025-01-19 20:59:00,163718,Fiesta,Frozen Food,QRIS,BCA,debit,Transaksi di Fiesta,3812988,TX001175
P165,2025-01-19 21:01:00,147240,Toko Seragam,Fashion,Cash,,debit,Transaksi di Toko Seragam,23972649,TX001176
P054,2025-01-19 21:17:00,231398,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,5125268,TX001177
P135,2025-01-19 21:29:00,192441,Pasar Tradisional,Groceries,QRIS,BCA,debit,Transaksi di Pasar Tradisional,14766081,TX001178
P174,2025-01-19 21:55:00,209706,PlayStation,Entertainment,Transfer,Mandiri,debit,Transaksi di PlayStation,26803324,TX001179
P063,2025-01-19 21:59:00,117798,Bakmi GM,Dining Out,Cash,,debit,Transaksi di Bakmi GM,4147992,TX001180
P167,2025-01-19 22:32:00,2311416,Eiger Adventure,Fashion,Debit,BCA,debit,Transaksi di Eiger Adventure,19403805,TX001181
P195,2025-01-20 08:32:00,109459,Superindo,Groceries,QRIS,BNI,debit,Transaksi di Superindo,47579061,TX001182
P001,2025-01-20 08:35:00,118534,Lawson,Dining Out,Debit,BRI,debit,Transaksi di Lawson,3361098,TX001183
P019,2025-01-20 08:50:00,92175,Indomaret,Groceries,QRIS,Mandiri,debit,Transaksi di Indomaret,4839796,TX001184
P109,2025-01-20 08:56:00,20045,Toko Bahan Kue,Groceries,Debit,BCA,debit,Transaksi di Toko Bahan Kue,6618638,TX001185
P012,2025-01-20 08:57:00,139398,Marugame Udon,Dining Out,Cash,,debit,Transaksi di Marugame Udon,1784709,TX001186
P018,2025-01-20 09:41:00,185636,Tao Kae Noi,Snacks,QRIS,BCA,debit,Transaksi di Tao Kae Noi,3627352,TX001187
P067,2025-01-20 10:02:00,2526563,Buttonscarves,Fashion,Cash,,debit,Transaksi di Buttonscarves,2884875,TX001188
P037,2025-01-20 10:06:00,164174,KFC,Dining Out,Debit,BNI,debit,Transaksi di KFC,663526,TX001189
P089,2025-01-20 11:06:00,368068,PSSI / KitaGaruda,Entertainment,Transfer,BCA,debit,Transaksi di PSSI / KitaGaruda,8699002,TX001190
P190,2025-01-20 11:08:00,131412,Ranch Market,Groceries,Debit,BCA,debit,Transaksi di Ranch Market,19430160,TX001191
P117,2025-01-20 11:34:00,104157,Kao Official,Baby Care,Cash,,debit,Transaksi di Kao Official,9363526,TX001192
P042,2025-01-20 11:48:00,37707,Mondelez,Snacks,Cash,,debit,Transaksi di Mondelez,1512191,TX001193
P064,2025-01-20 12:00:00,108284,Gramedia,Entertainment,Transfer,Mandiri,debit,Transaksi di Gramedia,1597683,TX001194
P070,2025-01-20 12:46:00,47808,Sate Kambing Tegal,Dining Out,Cash,,debit,Transaksi di Sate Kambing Tegal,5194025,TX001195
P144,2025-01-20 13:06:00,59293,Modern Retail,Baby Care,Cash,,debit,Transaksi di Modern Retail,11497187,TX001196
P106,2025-01-20 13:13:00,1593571,Telkomsel,Billing & Utilities,Cash,,debit,Transaksi di Telkomsel,20969657,TX001197
P193,2025-01-20 13:27:00,104617,GarudaFood,Snacks,QRIS,BCA,debit,Transaksi di GarudaFood,17775340,TX001198
P026,2025-01-20 13:29:00,28563,Nestle,Snacks,Debit,BNI,debit,Transaksi di Nestle,4596390,TX001199
P093,2025-01-20 14:50:00,55084,Mayora,Snacks,Cash,,debit,Transaksi di Mayora,9076286,TX001200
P030,2025-01-20 14:58:00,13048,Warung Kelontong,Groceries,Debit,BNI,debit,Transaksi di Warung Kelontong,3457869,TX001201
P076,2025-01-20 14:59:00,105239,Frozen Food Store,Groceries,Cash,,debit,Transaksi di Frozen Food Store,4242443,TX001202
P157,2025-01-20 15:12:00,33526,Wings Food,Beverages,Debit,BRI,debit,Transaksi di Wings Food,12976498,TX001203
P200,2025-01-20 15:15:00,8288314,Buttonscarves,Fashion,QRIS,BNI,debit,Transaksi di Buttonscarves,24901573,TX001204
P177,2025-01-20 15:35:00,158814,Pizza Hut,Dining Out,Debit,BRI,debit,Transaksi di Pizza Hut,20554995,TX001205
P173,2025-01-20 16:05:00,33143,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,15627992,TX001206
P020,2025-01-20 16:12:00,2704014,Erigo Store,Fashion,Cash,,debit,Transaksi di Erigo Store,2504194,TX001207
P086,2025-01-20 16:14:00,361296,Marugame Udon,Dining Out,QRIS,Mandiri,debit,Transaksi di Marugame Udon,4235396,TX001208
P076,2025-01-20 16:31:00,27562,Delfi,Snacks,Cash,,debit,Transaksi di Delfi,4214881,TX001209
P182,2025-01-20 16:50:00,1981685,Uniqlo Indonesia,Fashion,Cash,,debit,Transaksi di Uniqlo Indonesia,18868031,TX001210
P007,2025-01-20 17:18:00,251681,Toko Kosmetik Pasar,Beauty Care,Cash,,debit,Transaksi di Toko Kosmetik Pasar,2533185,TX001211
P094,2025-01-20 18:28:00,172624,Loket.com,Entertainment,Transfer,BCA,debit,Transaksi di Loket.com,9009594,TX001212
P104,2025-01-20 18:34:00,149797,Rumah Makan Padang,Dining Out,QRIS,Mandiri,debit,Transaksi di Rumah Makan Padang,1596914,TX001213
P147,2025-01-20 18:43:00,46457,Wings Food,Beverages,Debit,BNI,debit,Transaksi di Wings Food,24394270,TX001214
P087,2025-01-20 18:47:00,63258,Google YouTube,Entertainment,Transfer,Mandiri,debit,Transaksi di Google YouTube,7471032,TX001215
P150,2025-01-20 18:58:00,255444,Superindo,Groceries,Cash,,debit,Transaksi di Superindo,19215338,TX001216
P064,2025-01-20 19:21:00,106976,Loket.com,Entertainment,Transfer,BRI,debit,Transaksi di Loket.com,1490707,TX001217
P048,2025-01-20 20:07:00,33000,Alfamart/Indomaret,Beverages,Cash,,debit,Transaksi di Alfamart/Indomaret,1563380,TX001218
P130,2025-01-20 20:10:00,6073,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,16611333,TX001219
P104,2025-01-20 21:24:00,32781,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,1564133,TX001220
P161,2025-01-20 21:46:00,72252,Indomaret,Groceries,QRIS,BNI,debit,Transaksi di Indomaret,20020456,TX001221
P126,2025-01-20 21:50:00,43076,Restaurant/Cafe,Beverages,Cash,,debit,Transaksi di Restaurant/Cafe,27373277,TX001222
P136,2025-01-20 22:05:00,109400,Modern Retail,Personal Care,Debit,Mandiri,debit,Transaksi di Modern Retail,11958818,TX001223
P006,2025-01-20 22:12:00,99543,Toys Kingdom,Entertainment,Transfer,BCA,debit,Transaksi di Toys Kingdom,9625615,TX001224
P033,2025-01-20 22:14:00,42586,Indomaret,Groceries,Debit,Mandiri,debit,Transaksi di Indomaret,4043332,TX001225
P085,2025-01-20 22:21:00,109857,Alfamart/Indomaret,Beverages,Cash,,debit,Transaksi di Alfamart/Indomaret,13325350,TX001226
P143,2025-01-20 22:23:00,396749,Khong Guan,Snacks,Cash,,debit,Transaksi di Khong Guan,32252935,TX001227
P146,2025-01-20 22:31:00,22833,Mayora,Snacks,Cash,,debit,Transaksi di Mayora,15297658,TX001228
P040,2025-01-20 22:49:00,277022,Fish Streat Store,Groceries,Cash,,debit,Transaksi di Fish Streat Store,3041538,TX001229
